,user_id,place_id,rating,user,place,rates
7944,193,1416,4.7,170,442,4.7
7945,162,1620,4.9,193,475,4.9
7946,137,1536,4.8,114,338,4.8
7947,77,1183,3.8,171,409,3.8
7948,128,1537,4.8,135,561,4.8
7949,37,1559,3.0,154,668,3.0
7950,30,1028,3.7,88,297,3.7
7951,169,1241,3.2,185,91,3.2
7952,173,1059,4.8,50,617,4.8
7953,229,1286,4.9,248,269,4.9
7954,47,1477,3.5,175,138,3.5
7955,135,1235,3.7,202,574,3.7
7956,142,1020,5.0,141,484,5.0
7957,48,1579,4.1,146,280,4.1
7958,134,1124,4.0,82,491,4.0
7959,34,1658,4.0,4,643,4.0
7960,208,1192,4.4,69,75,4.4
7961,243,1491,4.9,57,540,4.9
7962,101,1632,3.7,44,33,3.7
7963,228,1149,3.3,142,613,3.3
7964,46,1509,3.4,8,294,3.4
7965,187,1036,3.0,163,237,3.0
7966,70,1015,4.1,223,251,4.1
7967,136,1628,4.9,35,113,4.9
7968,24,1444,4.4,196,161,4.4
7969,67,1368,5.0,232,261,5.0
7970,4,1215,4.8,209,49,4.8
7971,224,1401,4.0,207,511,4.0
7972,1,1209,4.0,188,4,4.0
7973,34,1673,4.3,4,128,4.3
7974,109,1349,3.2,238,538,3.2
7975,9,1584,4.2,76,72,4.2
7976,63,1164,3.9,70,139,3.9
7977,204,1156,4.3,37,406,4.3
7978,10,1682,4.1,197,350,4.1
7979,138,1672,3.6,229,518,3.6
7980,178,1557,4.2,126,662,4.2
7981,44,1159,3.7,155,456,3.7
7982,118,1248,3.4,16,344,3.4
7983,176,1229,4.4,19,61,4.4
7984,215,1678,3.6,242,279,3.6
7985,6,1370,4.8,161,305,4.8
7986,216,1123,3.4,64,73,3.4
7987,121,1456,4.2,222,527,4.2
7988,152,1124,4.1,216,491,4.1
7989,213,1687,3.4,65,185,3.4
7990,248,1373,3.9,199,226,3.9
7991,234,1387,4.4,167,143,4.4
7992,95,1616,3.6,130,318,3.6
7993,111,1058,3.2,61,545,3.2
7994,186,1299,4.2,34,129,4.2
7995,105,1350,3.4,182,498,3.4
7996,64,1061,4.4,87,123,4.4
7997,222,1225,4.7,160,459,4.7
7998,184,1354,3.2,9,228,3.2
7999,226,1573,3.9,235,664,3.9
8000,210,1613,3.9,89,486,3.9
8001,140,1054,4.3,107,242,4.3
8002,163,1296,3.7,162,515,3.7
8003,71,1542,3.8,2,196,3.8
8004,233,1539,3.0,59,281,3.0
8005,104,1272,3.2,95,232,3.2
8006,89,1471,4.1,177,243,4.1
8007,6,1543,3.4,161,169,3.4
8008,193,1033,3.3,170,657,3.3
8009,110,1675,3.6,117,431,3.6
8010,208,1362,3.3,69,629,3.3
8011,188,1302,3.1,101,21,3.1
8012,112,1032,3.6,99,532,3.6
8013,196,1142,3.3,84,151,3.3
8014,157,1188,4.6,26,656,4.6
8015,166,1214,3.1,106,512,3.1
8016,239,1638,4.5,158,563,4.5
8017,220,1308,3.8,145,105,3.8
8018,150,1416,4.4,51,442,4.4
8019,127,1039,3.1,214,687,3.1
8020,136,1141,4.8,35,367,4.8
8021,63,1307,4.5,70,453,4.5
8022,224,1528,3.3,207,347,3.3
8023,225,1159,3.4,23,456,3.4
8024,141,1470,4.3,203,419,4.3
8025,155,1445,4.8,184,110,4.8
8026,146,1543,3.9,96,169,3.9
8027,18,1382,4.0,41,644,4.0
8028,77,1209,3.5,171,4,3.5
8029,214,1394,3.8,132,323,3.8
8030,190,1661,3.6,55,146,3.6
8031,142,1678,3.7,141,279,3.7
8032,139,1241,3.0,217,91,3.0
8033,103,1664,3.1,204,239,3.1
8034,242,1305,4.4,168,181,4.4
8035,117,1143,4.4,68,567,4.4
8036,214,1231,3.7,132,542,3.7
8037,228,1480,4.8,142,65,4.8
8038,17,1050,3.5,179,495,3.5
8039,179,1358,3.8,24,410,3.8
8040,224,1570,4.5,207,1,4.5
8041,14,1008,4.5,176,135,4.5
8042,234,1364,4.7,167,398,4.7
8043,57,1687,3.1,58,185,3.1
8044,93,1322,3.4,201,225,3.4
8045,134,1391,4.3,82,386,4.3
8046,114,1314,3.7,210,685,3.7
8047,185,1585,3.1,10,77,3.1
8048,132,1379,4.2,211,359,4.2
8049,139,1277,3.8,217,46,3.8
8050,109,1512,3.7,238,141,3.7
8051,232,1377,3.5,52,374,3.5
8052,202,1315,3.0,198,690,3.0
8053,119,1427,3.4,104,13,3.4
8054,92,1008,3.9,124,135,3.9
8055,11,1647,3.6,228,689,3.6
8056,99,1153,4.7,90,172,4.7
8057,207,1519,3.3,172,582,3.3
8058,8,1077,4.8,150,640,4.8
8059,212,1482,3.8,42,27,3.8
8060,114,1438,3.6,210,679,3.6
8061,187,1484,3.6,163,14,3.6
8062,149,1190,3.7,113,413,3.7
8063,65,1025,4.0,75,686,4.0
8064,93,1439,3.7,201,395,3.7
8065,152,1115,4.3,216,223,4.3
8066,158,1045,3.9,240,42,3.9
8067,104,1451,4.3,95,37,4.3
8068,99,1656,4.2,90,623,4.2
8069,225,1008,3.5,23,135,3.5
8070,84,1439,4.6,147,395,4.6
8071,185,1565,4.6,10,116,4.6
8072,208,1520,5.0,69,583,5.0
8073,73,1662,3.4,63,217,3.4
8074,223,1086,4.7,125,426,4.7
8075,145,1148,4.7,103,469,4.7
8076,59,1663,4.3,54,525,4.3
8077,31,1477,4.0,148,138,4.0
8078,64,1520,4.9,87,583,4.9
8079,48,1350,4.9,146,498,4.9
8080,23,1674,4.3,53,199,4.3
8081,198,1657,3.7,78,376,3.7
8082,158,1570,4.6,240,1,4.6
8083,55,1142,3.2,67,151,3.2
8084,7,1186,3.6,25,400,3.6
8085,248,1358,5.0,199,410,5.0
8086,112,1659,4.6,99,147,4.6
8087,232,1638,4.9,52,563,4.9
8088,106,1044,4.2,206,507,4.2
8089,238,1275,3.8,66,325,3.8
8090,203,1159,5.0,85,456,5.0
8091,98,1483,3.6,49,468,3.6
8092,12,1113,4.5,92,423,4.5
8093,60,1241,4.1,62,91,4.1
8094,244,1341,3.5,20,619,3.5
8095,52,1235,3.0,152,574,3.0
8096,237,1651,3.8,116,342,3.8
8097,239,1223,4.1,158,568,4.1
8098,155,1381,3.4,184,173,3.4
8099,250,1017,3.8,48,47,3.8
8100,140,1594,4.2,107,447,4.2
8101,141,1207,4.4,203,102,4.4
8102,72,1537,3.1,166,561,3.1
8103,208,1158,4.3,69,639,4.3
8104,190,1226,3.1,55,422,3.1
8105,125,1110,3.1,173,100,3.1
8106,157,1209,3.3,26,4,3.3
8107,163,1128,4.3,162,438,4.3
8108,60,1411,3.1,62,276,3.1
8109,157,1344,3.0,26,301,3.0
8110,31,1588,3.2,148,306,3.2
8111,77,1254,4.9,171,22,4.9
8112,76,1604,4.8,192,492,4.8
8113,243,1662,3.2,57,217,3.2
8114,61,1494,3.6,225,513,3.6
8115,2,1481,4.9,164,397,4.9
8116,161,1445,3.2,0,110,3.2
8117,200,1472,3.2,189,99,3.2
8118,190,1373,3.2,55,226,3.2
8119,233,1684,5.0,59,670,5.0
8120,121,1370,4.5,222,305,4.5
8121,59,1608,3.4,54,155,3.4
8122,40,1374,3.1,80,182,3.1
8123,245,1236,4.9,94,551,4.9
8124,177,1456,3.9,73,527,3.9
8125,233,1073,4.2,59,89,4.2
8126,32,1229,3.6,138,61,3.6
8127,38,1111,4.5,83,332,4.5
8128,92,1178,3.4,124,598,3.4
8129,207,1195,4.6,172,80,4.6
8130,215,1294,3.5,242,351,3.5
8131,88,1014,3.2,241,224,3.2
8132,141,1033,4.0,203,657,4.0
8133,85,1556,4.6,86,157,4.6
8134,182,1641,3.8,183,671,3.8
8135,76,1310,3.1,192,548,3.1
8136,128,1512,4.1,135,141,4.1
8137,13,1480,4.4,39,65,4.4
8138,39,1207,4.5,247,102,4.5
8139,23,1396,3.8,53,677,3.8
8140,242,1536,3.2,168,338,3.2
8141,110,1298,4.2,117,368,4.2
8142,107,1292,3.7,32,6,3.7
8143,92,1449,4.9,124,466,4.9
8144,142,1520,4.0,141,583,4.0
8145,145,1392,3.9,103,396,3.9
8146,24,1105,3.6,196,570,3.6
8147,245,1549,3.7,94,176,3.7
8148,186,1370,4.0,34,305,4.0
8149,191,1549,3.6,112,176,3.6
8150,34,1315,4.8,4,690,4.8
8151,179,1251,3.9,24,308,3.9
8152,112,1295,3.6,99,309,3.6
8153,214,1573,3.3,132,664,3.3
8154,138,1438,4.3,229,679,4.3
8155,118,1157,3.1,16,603,3.1
8156,200,1130,3.9,189,546,3.9
8157,149,1590,4.1,113,162,4.1
8158,165,1637,3.7,105,315,3.7
8159,7,1581,4.5,25,41,4.5
8160,90,1672,4.4,14,518,4.4
8161,13,1060,4.9,39,647,4.9
8162,80,1682,4.0,231,350,4.0
8163,30,1558,4.1,88,584,4.1
8164,159,1360,3.5,131,460,3.5
8165,133,1031,3.8,215,534,3.8
8166,160,1095,3.1,227,295,3.1
8167,16,1154,4.4,137,12,4.4
8168,239,1131,3.6,158,533,3.6
8169,201,1604,4.1,109,492,4.1
8170,150,1671,3.5,51,111,3.5
8171,192,1376,4.2,221,531,4.2
8172,247,1127,3.9,27,166,3.9
8173,172,1465,4.0,149,440,4.0
8174,40,1186,4.9,80,400,4.9
8175,237,1135,4.4,116,393,4.4
8176,37,1317,3.5,154,278,3.5
8177,78,1288,4.0,174,340,4.0
8178,16,1656,3.9,137,623,3.9
8179,43,1591,4.6,144,97,4.6
8180,212,1537,4.7,42,561,4.7
8181,63,1669,3.6,70,167,3.6
8182,236,1106,4.6,77,24,4.6
8183,15,1444,3.4,178,161,3.4
8184,248,1615,4.5,199,645,4.5
8185,172,1493,3.5,149,390,3.5
8186,218,1068,3.6,140,101,3.6
8187,137,1476,4.7,114,535,4.7
8188,65,1392,3.8,75,396,3.8
8189,227,1040,5.0,129,448,5.0
8190,44,1234,3.3,155,455,3.3
8191,20,1575,3.9,213,435,3.9
8192,237,1669,4.5,116,167,4.5
8193,119,1079,3.0,104,119,3.0
8194,198,1402,3.3,78,145,3.3
8195,234,1156,3.0,167,406,3.0
8196,202,1267,5.0,198,127,5.0
8197,112,1028,4.5,99,297,4.5
8198,123,1358,3.7,194,410,3.7
8199,161,1576,3.3,0,283,3.3
8200,80,1348,3.2,231,107,3.2
8201,100,1002,4.1,121,371,4.1
8202,6,1054,5.0,161,242,5.0
8203,83,1196,4.3,11,358,4.3
8204,31,1332,3.7,148,471,3.7
8205,66,1278,4.0,239,104,4.0
8206,18,1335,5.0,41,577,5.0
8207,234,1271,4.0,167,262,4.0
8208,28,1551,4.9,79,67,4.9
8209,68,1407,3.0,56,159,3.0
8210,193,1478,4.4,170,559,4.4
8211,239,1242,4.3,158,179,4.3
8212,234,1022,4.4,167,364,4.4
8213,114,1681,4.1,210,82,4.1
8214,208,1264,3.1,69,391,3.1
8215,173,1092,3.3,50,69,3.3
8216,58,1519,4.8,111,582,4.8
8217,175,1630,3.5,7,585,3.5
8218,194,1134,5.0,139,114,5.0
8219,180,1632,4.4,97,33,4.4
8220,164,1266,3.9,186,271,3.9
8221,129,1350,4.8,110,498,4.8
8222,39,1573,4.6,247,664,4.6
8223,215,1686,3.9,242,480,3.9
8224,218,1554,3.1,140,208,3.1
8225,203,1455,4.7,85,618,4.7
8226,250,1200,4.5,48,62,4.5
8227,106,1670,4.6,206,45,4.6
8228,1,1027,4.5,188,58,4.5
8229,75,1560,3.6,243,649,3.6
8230,88,1029,4.7,241,586,4.7
8231,202,1545,3.0,198,19,3.0
8232,142,1435,3.5,141,108,3.5
8233,206,1505,3.1,5,646,3.1
8234,199,1673,3.2,200,128,3.2
8235,151,1592,4.1,60,122,4.1
8236,171,1325,3.1,28,120,3.1
8237,150,1585,3.4,51,77,3.4
8238,60,1351,3.5,62,562,3.5
8239,228,1095,4.3,142,295,4.3
8240,155,1660,3.9,184,642,3.9
8241,184,1408,3.9,9,547,3.9
8242,130,1407,4.5,151,159,4.5
8243,167,1094,3.9,74,233,3.9
8244,179,1620,3.7,24,475,3.7
8245,110,1435,4.9,117,108,4.9
8246,19,1057,3.0,3,373,3.0
8247,62,1568,3.6,119,660,3.6
8248,71,1535,4.2,2,439,4.2
8249,204,1066,4.6,37,130,4.6
8250,195,1218,4.6,244,86,4.6
8251,191,1569,3.1,112,430,3.1
8252,111,1654,4.4,61,292,4.4
8253,133,1368,4.4,215,261,4.4
8254,72,1306,3.4,166,372,3.4
8255,78,1526,3.2,174,636,3.2
8256,189,1129,4.5,212,5,4.5
8257,100,1330,3.5,121,683,3.5
8258,71,1108,3.0,2,465,3.0
8259,7,1180,3.4,25,220,3.4
8260,50,1323,3.1,6,54,3.1
8261,46,1402,3.5,8,145,3.5
8262,224,1188,3.7,207,656,3.7
8263,72,1254,3.5,166,22,3.5
8264,250,1231,4.8,48,542,4.8
8265,76,1437,3.5,192,405,3.5
8266,74,1012,3.9,195,345,3.9
8267,142,1440,4.9,141,354,4.9
8268,73,1420,4.8,63,59,4.8
8269,102,1382,3.6,236,644,3.6
8270,94,1427,3.7,30,13,3.7
8271,69,1092,4.2,29,69,4.2
8272,65,1439,4.8,75,395,4.8
8273,193,1127,3.0,170,166,3.0
8274,185,1125,3.8,10,503,3.8
8275,62,1491,4.7,119,540,4.7
8276,20,1090,3.8,213,680,3.8
8277,241,1120,4.4,205,485,4.4
8278,203,1416,4.4,85,442,4.4
8279,154,1333,3.4,40,652,3.4
8280,44,1260,3.9,155,230,3.9
8281,195,1500,4.1,244,78,4.1
8282,198,1228,4.4,78,191,4.4
8283,62,1399,4.6,119,684,4.6
8284,107,1631,4.5,32,140,4.5
8285,125,1321,3.1,173,552,3.1
8286,45,1105,4.3,153,570,4.3
8287,11,1189,4.0,228,473,4.0
8288,200,1248,4.1,189,344,4.1
8289,221,1139,3.7,187,186,3.7
8290,202,1025,4.4,198,686,4.4
8291,162,1690,4.3,193,71,4.3
8292,88,1608,4.2,241,155,4.2
8293,46,1214,4.7,8,512,4.7
8294,112,1507,3.2,99,549,3.2
8295,81,1011,3.6,15,417,3.6
8296,32,1437,4.0,138,405,4.0
8297,203,1487,4.9,85,591,4.9
8298,98,1136,3.1,49,79,3.1
8299,216,1473,3.7,64,375,3.7
8300,247,1302,4.9,27,21,4.9
8301,5,1287,4.8,226,63,4.8
8302,191,1667,4.7,112,550,4.7
8303,29,1280,3.6,98,659,3.6
8304,48,1630,4.7,146,585,4.7
8305,240,1635,4.0,108,611,4.0
8306,250,1666,4.2,48,599,4.2
8307,226,1057,3.5,235,373,3.5
8308,16,1517,4.4,137,10,4.4
8309,153,1085,3.7,224,92,3.7
8310,229,1374,3.7,248,182,3.7
8311,72,1156,4.3,166,406,4.3
8312,29,1472,3.5,98,99,3.5
8313,180,1551,3.4,97,67,3.4
8314,46,1026,3.7,8,150,3.7
8315,153,1313,4.6,224,341,4.6
8316,234,1357,3.4,167,519,3.4
8317,23,1471,4.6,53,243,4.6
8318,162,1134,4.4,193,114,4.4
8319,195,1374,4.4,244,182,4.4
8320,94,1397,3.9,30,641,3.9
8321,114,1377,4.5,210,374,4.5
8322,245,1568,3.0,94,660,3.0
8323,34,1405,3.6,4,458,3.6
8324,160,1456,4.4,227,527,4.4
8325,117,1469,5.0,68,501,5.0
8326,29,1576,3.0,98,283,3.0
8327,9,1508,4.0,76,674,4.0
8328,194,1514,4.8,139,379,4.8
8329,185,1619,4.7,10,420,4.7
8330,39,1497,3.0,247,330,3.0
8331,135,1304,4.1,202,245,4.1
8332,110,1641,3.0,117,671,3.0
8333,69,1606,4.6,29,15,4.6
8334,136,1126,3.6,35,333,3.6
8335,96,1373,4.5,1,226,4.5
8336,119,1340,4.9,104,382,4.9
8337,118,1646,5.0,16,666,5.0
8338,18,1663,4.8,41,525,4.8
8339,102,1324,3.4,236,324,3.4
8340,110,1516,3.4,117,209,3.4
8341,82,1052,4.3,191,334,4.3
8342,177,1131,4.1,73,533,4.1
8343,105,1655,3.0,182,214,3.0
8344,237,1224,3.8,116,304,3.8
8345,16,1102,4.8,137,543,4.8
8346,21,1232,4.8,102,526,4.8
8347,138,1189,3.4,229,473,3.4
8348,106,1647,3.8,206,689,3.8
8349,132,1281,4.1,211,250,4.1
8350,44,1673,4.7,155,128,4.7
8351,123,1365,4.1,194,369,4.1
8352,136,1208,4.9,35,445,4.9
8353,111,1622,4.6,61,638,4.6
8354,117,1446,4.9,68,496,4.9
8355,126,1594,4.5,169,447,4.5
8356,183,1049,4.8,234,553,4.8
8357,19,1506,4.7,3,314,4.7
8358,239,1275,3.5,158,325,3.5
8359,64,1585,3.5,87,77,3.5
8360,40,1240,4.7,80,384,4.7
8361,232,1479,3.2,52,555,3.2
8362,51,1183,3.8,12,409,3.8
8363,137,1688,4.6,114,616,4.6
8364,158,1349,4.6,240,538,4.6
8365,56,1232,3.3,143,526,3.3
8366,81,1322,4.0,15,225,4.0
8367,232,1156,4.0,52,406,4.0
8368,172,1469,3.6,149,501,3.6
8369,187,1445,4.8,163,110,4.8
8370,143,1241,4.3,81,91,4.3
8371,196,1300,5.0,84,296,5.0
8372,70,1145,3.1,223,124,3.1
8373,128,1067,3.8,135,193,3.8
8374,126,1069,4.7,169,299,4.7
8375,61,1482,3.8,225,27,3.8
8376,80,1644,3.5,231,521,3.5
8377,218,1461,5.0,140,602,5.0
8378,121,1541,4.7,222,436,4.7
8379,101,1547,4.1,44,259,4.1
8380,151,1450,4.1,60,348,4.1
8381,77,1309,3.0,171,320,3.0
8382,175,1070,5.0,7,249,5.0
8383,145,1112,4.6,103,268,4.6
8384,185,1550,3.1,10,165,3.1
8385,126,1534,3.4,169,236,3.4
8386,182,1308,4.6,183,105,4.6
8387,219,1110,3.2,46,100,3.2
8388,180,1281,4.9,97,250,4.9
8389,22,1302,5.0,136,21,5.0
8390,229,1272,4.8,248,232,4.8
8391,83,1247,4.5,11,389,4.5
8392,167,1181,4.0,74,133,4.0
8393,227,1157,3.2,129,603,3.2
8394,141,1213,4.5,203,437,4.5
8395,78,1023,3.8,174,267,3.8
8396,240,1087,4.1,108,564,4.1
8397,95,1653,3.6,130,142,3.6
8398,109,1450,3.5,238,348,3.5
8399,194,1320,3.6,139,424,3.6
8400,110,1192,4.6,117,75,4.6
8401,52,1019,3.9,152,212,3.9
8402,103,1498,3.6,204,541,3.6
8403,101,1067,3.9,44,193,3.9
8404,142,1010,3.1,141,252,3.1
8405,201,1134,4.8,109,114,4.8
8406,202,1681,4.1,198,82,4.1
8407,63,1511,3.2,70,170,3.2
8408,199,1675,3.6,200,431,3.6
8409,28,1483,5.0,79,468,5.0
8410,238,1317,4.2,66,278,4.2
8411,217,1460,3.6,208,434,3.6
8412,46,1602,3.9,8,520,3.9
8413,249,1094,3.5,21,233,3.5
8414,28,1233,3.1,79,600,3.1
8415,2,1482,4.7,164,27,4.7
8416,127,1390,3.6,214,210,3.6
8417,17,1356,4.7,179,477,4.7
8418,59,1312,4.0,54,558,4.0
8419,180,1456,3.4,97,527,3.4
8420,132,1499,4.6,211,663,4.6
8421,77,1353,3.8,171,363,3.8
8422,210,1430,4.4,89,205,4.4
8423,131,1433,4.7,91,658,4.7
8424,115,1580,4.9,237,514,4.9
8425,165,1580,3.2,105,514,3.2
8426,97,1514,3.0,218,379,3.0
8427,105,1554,4.1,182,208,4.1
8428,24,1200,3.5,196,62,3.5
8429,200,1336,3.9,189,474,3.9
8430,35,1052,3.1,233,334,3.1
8431,2,1110,4.0,164,100,4.0
8432,33,1576,3.2,123,283,3.2
8433,76,1688,4.7,192,616,4.7
8434,86,1190,4.5,180,413,4.5
8435,205,1543,3.1,134,169,3.1
8436,138,1521,4.7,229,66,4.7
8437,81,1216,3.6,15,625,3.6
8438,62,1639,3.7,119,81,3.7
8439,43,1419,3.4,144,52,3.4
8440,197,1059,4.7,181,617,4.7
8441,121,1658,3.8,222,643,3.8
8442,59,1288,3.1,54,340,3.1
8443,9,1144,4.9,76,137,4.9
8444,77,1280,3.5,171,659,3.5
8445,188,1598,4.9,101,264,4.9
8446,63,1318,3.6,70,428,3.6
8447,52,1075,4.7,152,506,4.7
8448,23,1216,4.3,53,625,4.3
8449,30,1678,4.7,88,279,4.7
8450,171,1628,5.0,28,113,5.0
8451,247,1112,4.7,27,268,4.7
8452,196,1224,3.8,84,304,3.8
8453,21,1212,4.6,102,336,4.6
8454,43,1635,4.4,144,611,4.4
8455,201,1627,3.1,109,349,3.1
8456,135,1044,4.9,202,507,4.9
8457,16,1074,3.9,137,265,3.9
8458,23,1598,3.3,53,264,3.3
8459,186,1624,3.9,34,316,3.9
8460,87,1145,4.2,120,124,4.2
8461,31,1687,4.1,148,185,4.1
8462,121,1057,4.1,222,373,4.1
8463,69,1036,3.5,29,237,3.5
8464,134,1153,4.3,82,172,4.3
8465,115,1366,4.8,237,76,4.8
8466,193,1229,3.8,170,61,3.8
8467,59,1138,4.3,54,175,4.3
8468,240,1382,3.5,108,644,3.5
8469,156,1040,3.1,17,448,3.1
8470,146,1313,4.2,96,341,4.2
8471,216,1037,3.1,64,441,3.1
8472,77,1433,4.4,171,658,4.4
8473,225,1111,4.3,23,332,4.3
8474,138,1009,3.7,229,7,3.7
8475,7,1059,3.8,25,617,3.8
8476,37,1039,4.8,154,687,4.8
8477,224,1599,3.0,207,256,3.0
8478,173,1010,4.1,50,252,4.1
8479,86,1572,4.8,180,29,4.8
8480,16,1385,4.8,137,411,4.8
8481,216,1028,4.2,64,297,4.2
8482,116,1167,3.8,118,490,3.8
8483,118,1539,3.2,16,281,3.2
8484,14,1375,3.3,176,630,3.3
8485,139,1434,4.4,217,197,4.4
8486,211,1549,3.0,246,176,3.0
8487,87,1683,4.8,120,651,4.8
8488,162,1378,4.2,193,202,4.2
8489,188,1004,3.1,101,483,3.1
8490,104,1235,3.5,95,574,3.5
8491,141,1261,4.2,203,206,4.2
8492,167,1683,3.1,74,651,3.1
8493,44,1252,4.6,155,84,4.6
8494,28,1610,4.8,79,328,4.8
8495,168,1127,4.9,128,166,4.9
8496,16,1510,4.5,137,39,4.5
8497,50,1535,4.7,6,439,4.7
8498,115,1031,4.2,237,534,4.2
8499,156,1312,3.9,17,558,3.9
8500,68,1039,4.4,56,687,4.4
8501,92,1166,3.4,124,216,3.4
8502,121,1402,3.2,222,145,3.2
8503,188,1302,4.5,101,21,4.5
8504,140,1568,4.9,107,660,4.9
8505,16,1420,4.2,137,59,4.2
8506,53,1655,4.0,220,214,4.0
8507,182,1523,4.1,183,476,4.1
8508,49,1434,4.0,249,197,4.0
8509,164,1026,3.9,186,150,3.9
8510,62,1024,4.9,119,178,4.9
8511,84,1224,4.0,147,304,4.0
8512,154,1612,3.2,40,284,3.2
8513,56,1440,4.5,143,354,4.5
8514,120,1346,3.8,33,85,3.8
8515,90,1052,4.4,14,334,4.4
8516,150,1489,4.2,51,303,4.2
8517,120,1128,4.4,33,438,4.4
8518,73,1075,3.1,63,506,3.1
8519,69,1311,3.1,29,53,3.1
8520,209,1547,3.8,156,259,3.8
8521,177,1363,4.4,73,109,4.4
8522,98,1289,3.4,49,235,3.4
8523,2,1505,3.9,164,646,3.9
8524,53,1643,5.0,220,529,5.0
8525,119,1415,3.4,104,331,3.4
8526,7,1277,4.7,25,46,4.7
8527,228,1072,4.7,142,335,4.7
8528,205,1398,4.8,134,192,4.8
8529,148,1093,4.8,127,607,4.8
8530,222,1608,4.0,160,155,4.0
8531,158,1362,4.4,240,629,4.4
8532,75,1501,4.2,243,578,4.2
8533,95,1369,3.6,130,188,3.6
8534,250,1231,3.6,48,542,3.6
8535,195,1471,3.7,244,243,3.7
8536,187,1241,3.4,163,91,3.4
8537,194,1011,4.5,139,417,4.5
8538,240,1621,4.9,108,370,4.9
8539,3,1570,4.7,45,1,4.7
8540,184,1123,3.4,9,73,3.4
8541,79,1212,3.1,47,336,3.1
8542,17,1569,4.5,179,430,4.5
8543,112,1685,3.8,99,87,3.8
8544,52,1636,4.6,152,482,4.6
8545,7,1326,4.6,25,74,4.6
8546,112,1656,4.3,99,623,4.3
8547,133,1484,3.5,215,14,3.5
8548,226,1284,3.2,235,362,3.2
8549,225,1681,3.5,23,82,3.5
8550,54,1538,4.0,13,302,4.0
8551,61,1405,5.0,225,458,5.0
8552,109,1687,3.1,238,185,3.1
8553,16,1142,3.4,137,151,3.4
8554,229,1083,4.3,248,673,4.3
8555,195,1305,3.6,244,181,3.6
8556,187,1045,4.7,163,42,4.7
8557,47,1568,3.3,175,660,3.3
8558,48,1360,4.9,146,460,4.9
8559,235,1114,4.8,245,55,4.8
8560,121,1440,4.8,222,354,4.8
8561,243,1428,3.3,57,322,3.3
8562,64,1449,3.7,87,466,3.7
8563,50,1437,4.6,6,405,4.6
8564,213,1629,4.6,65,255,4.6
8565,41,1550,4.4,133,165,4.4
8566,200,1340,3.9,189,382,3.9
8567,22,1590,3.6,136,162,3.6
8568,115,1364,4.9,237,398,4.9
8569,182,1128,3.3,183,438,3.3
8570,5,1401,3.1,226,511,3.1
8571,145,1107,3.0,103,64,3.0
8572,101,1552,4.6,44,450,4.6
8573,78,1133,3.1,174,317,3.1
8574,231,1487,4.1,159,591,4.1
8575,41,1466,3.7,133,36,3.7
8576,92,1263,3.3,124,121,3.3
8577,223,1034,4.5,125,579,4.5
8578,209,1226,3.1,156,422,3.1
8579,163,1157,3.6,162,603,3.6
8580,168,1687,4.1,128,185,4.1
8581,22,1147,3.8,136,313,3.8
8582,237,1245,3.5,116,307,3.5
8583,176,1093,4.9,19,607,4.9
8584,53,1433,4.9,220,658,4.9
8585,93,1096,3.8,201,610,3.8
8586,10,1164,3.8,197,139,3.8
8587,146,1176,3.6,96,524,3.6
8588,227,1300,4.7,129,296,4.7
8589,236,1186,4.1,77,400,4.1
8590,208,1025,3.2,69,686,3.2
8591,242,1287,4.7,168,63,4.7
8592,49,1060,4.1,249,647,4.1
8593,71,1068,3.8,2,101,3.8
8594,158,1251,3.7,240,308,3.7
8595,19,1031,3.2,3,534,3.2
8596,55,1237,4.9,67,444,4.9
8597,188,1514,4.5,101,379,4.5
8598,215,1569,3.3,242,430,3.3
8599,200,1545,4.0,189,19,4.0
8600,209,1208,4.1,156,445,4.1
8601,21,1563,3.3,102,416,3.3
8602,26,1438,3.9,72,679,3.9
8603,249,1143,4.3,21,567,4.3
8604,28,1227,3.6,79,530,3.6
8605,167,1532,3.7,74,50,3.7
8606,161,1335,3.2,0,577,3.2
8607,40,1324,3.8,80,324,3.8
8608,211,1068,4.2,246,101,4.2
8609,29,1131,3.2,98,533,3.2
8610,20,1060,4.2,213,647,4.2
8611,20,1281,3.8,213,250,3.8
8612,74,1676,4.4,195,566,4.4
8613,140,1288,3.6,107,340,3.6
8614,120,1362,4.1,33,629,4.1
8615,97,1265,4.2,218,667,4.2
8616,120,1515,4.4,33,327,4.4
8617,25,1145,4.5,71,124,4.5
8618,153,1509,3.3,224,294,3.3
8619,245,1648,4.9,94,28,4.9
8620,4,1301,4.7,209,201,4.7
8621,4,1226,4.1,209,422,4.1
8622,137,1571,4.8,114,353,4.8
8623,143,1385,3.8,81,411,3.8
8624,248,1382,3.1,199,644,3.1
8625,26,1598,4.5,72,264,4.5
8626,79,1573,4.9,47,664,4.9
8627,90,1557,3.3,14,662,3.3
8628,220,1346,4.3,145,85,4.3
8629,71,1335,4.6,2,577,4.6
8630,160,1272,4.8,227,232,4.8
8631,76,1264,3.6,192,391,3.6
8632,99,1673,3.3,90,128,3.3
8633,180,1175,3.5,97,238,3.5
8634,127,1088,4.2,214,580,4.2
8635,32,1357,4.8,138,519,4.8
8636,9,1025,4.2,76,686,4.2
8637,78,1565,4.8,174,116,4.8
8638,13,1629,4.5,39,255,4.5
8639,184,1101,4.2,9,394,4.2
8640,124,1202,3.0,157,0,3.0
8641,172,1143,3.7,149,567,3.7
8642,225,1431,3.1,23,60,3.1
