user_id,place_id,rating
200,1675,3.2
161,1616,3.3
126,1469,5.0
41,1293,3.6
19,1513,4.2
213,1050,3.5
41,1173,4.7
85,1492,3.6
89,1557,3.7
42,1672,4.2
120,1151,4.7
23,1178,4.6
203,1682,3.5
33,1106,4.7
20,1025,4.4
153,1662,5.0
90,1158,4.9
104,1309,4.1
180,1542,4.5
12,1011,4.1
160,1676,4.2
161,1200,3.2
202,1387,3.0
196,1683,3.1
143,1522,4.9
51,1625,3.3
6,1148,3.1
91,1468,3.6
197,1229,4.2
69,1211,4.9
210,1215,4.4
220,1458,3.6
163,1420,4.9
123,1136,3.1
214,1637,5.0
162,1387,3.1
191,1218,4.5
196,1145,3.1
146,1530,4.9
233,1359,3.2
115,1134,3.1
154,1168,4.8
234,1556,3.2
214,1422,4.6
111,1293,4.5
225,1439,4.2
61,1222,3.8
107,1262,4.8
78,1449,4.7
95,1339,3.9
74,1208,3.5
243,1638,3.5
216,1573,3.4
213,1429,4.1
48,1688,4.7
200,1266,4.5
96,1279,4.6
31,1495,3.9
34,1552,3.6
87,1657,4.5
217,1662,4.6
135,1549,4.4
83,1625,3.1
135,1243,4.2
47,1600,3.7
136,1051,3.4
206,1523,4.4
129,1377,3.5
125,1479,4.8
77,1095,3.6
3,1017,4.1
181,1337,4.7
92,1429,3.8
166,1011,4.7
179,1303,4.4
143,1181,4.8
100,1650,3.7
245,1559,3.2
127,1537,3.9
195,1124,4.6
192,1445,3.9
68,1480,3.5
133,1028,3.1
242,1078,3.6
90,1278,4.4
89,1108,3.3
10,1525,3.7
8,1455,3.0
12,1169,4.4
64,1197,4.8
118,1595,4.1
250,1134,3.1
59,1138,3.4
195,1483,3.9
219,1261,4.2
50,1172,4.0
151,1459,4.8
40,1594,4.9
122,1176,3.2
97,1412,3.3
206,1481,3.7
127,1119,3.8
246,1334,4.2
87,1187,4.5
223,1582,3.3
77,1041,4.6
121,1102,4.2
204,1640,5.0
227,1520,4.3
146,1004,4.4
149,1272,3.4
237,1492,4.5
111,1238,3.2
234,1493,4.3
129,1133,3.1
166,1041,3.2
41,1229,3.2
170,1191,3.1
239,1298,3.6
137,1533,5.0
23,1069,3.7
78,1510,4.5
11,1140,3.3
71,1494,3.9
159,1108,3.4
216,1289,3.4
26,1449,3.2
30,1661,3.9
162,1450,3.2
174,1003,4.8
102,1457,3.9
69,1360,4.7
133,1470,5.0
189,1327,4.4
211,1568,4.8
243,1362,3.3
166,1559,4.7
156,1319,3.5
154,1205,3.9
61,1133,4.3
106,1060,4.8
23,1575,4.8
174,1242,3.2
113,1261,3.7
30,1199,4.6
67,1118,4.4
220,1549,3.1
161,1285,3.9
234,1506,4.7
131,1136,4.5
197,1582,3.8
121,1332,4.5
83,1485,4.1
170,1480,4.8
62,1123,4.2
186,1128,3.8
57,1453,4.7
240,1479,3.1
1,1194,4.8
102,1493,4.4
201,1442,4.9
188,1366,3.5
69,1247,4.4
59,1686,4.6
46,1403,4.4
106,1109,3.4
34,1262,3.6
101,1197,4.1
97,1588,3.9
153,1483,4.5
170,1107,3.8
29,1143,4.7
250,1388,3.9
153,1646,3.1
182,1345,3.0
123,1026,4.3
73,1581,4.1
195,1354,4.1
143,1285,4.6
4,1009,3.8
237,1032,5.0
38,1484,4.9
20,1468,3.0
113,1648,4.8
23,1390,4.4
165,1253,4.0
190,1057,4.2
111,1536,4.7
136,1529,4.9
249,1626,4.1
165,1495,3.4
248,1090,4.3
45,1484,3.2
97,1442,4.3
33,1184,4.6
135,1313,3.7
22,1287,3.1
133,1564,4.4
238,1677,3.7
15,1226,3.5
21,1175,4.4
126,1481,4.9
89,1041,4.5
17,1123,4.0
56,1556,4.2
50,1426,3.3
135,1457,4.6
118,1418,4.2
122,1660,4.9
50,1473,5.0
60,1275,3.7
125,1246,5.0
211,1004,4.9
116,1397,4.3
135,1600,3.7
168,1507,4.5
173,1100,3.5
187,1093,4.3
242,1018,3.0
88,1269,4.3
203,1087,4.9
105,1670,3.5
55,1468,4.6
64,1322,3.6
193,1238,4.4
182,1059,4.4
96,1605,3.4
168,1436,4.2
181,1170,4.7
44,1414,3.8
191,1369,4.4
130,1228,4.3
207,1464,3.5
149,1155,4.8
216,1419,4.1
50,1349,3.7
209,1015,3.3
111,1355,3.9
180,1636,4.5
244,1248,4.2
137,1426,4.5
99,1217,4.6
148,1437,3.9
211,1495,4.0
146,1538,5.0
84,1179,4.9
30,1579,3.8
232,1128,4.4
65,1646,3.5
24,1137,3.3
216,1240,4.5
175,1536,3.9
211,1508,3.4
222,1255,4.5
90,1016,4.8
106,1259,4.9
172,1284,4.2
230,1339,4.0
157,1160,3.3
77,1464,4.6
68,1195,4.9
109,1616,4.8
145,1064,4.5
97,1283,3.0
133,1237,3.8
92,1691,3.8
88,1444,4.8
209,1118,3.1
50,1603,4.1
103,1473,3.3
112,1181,4.3
168,1208,4.6
236,1635,4.3
46,1334,4.6
179,1636,4.2
11,1278,3.4
12,1171,3.8
141,1221,4.9
64,1055,3.6
8,1491,3.1
193,1390,3.8
9,1021,3.7
220,1162,3.9
130,1220,4.1
78,1207,5.0
141,1177,4.5
240,1035,3.1
2,1006,4.4
196,1100,4.6
204,1230,4.8
176,1529,3.8
74,1308,3.6
131,1360,4.7
196,1349,4.6
134,1649,4.1
87,1118,3.2
5,1266,4.3
242,1535,3.1
131,1466,3.2
138,1262,3.7
171,1540,3.7
147,1332,3.9
14,1234,3.7
149,1438,3.1
124,1418,3.3
43,1250,3.2
28,1398,3.9
149,1569,3.4
164,1404,3.6
24,1214,3.9
182,1289,3.5
166,1628,3.5
17,1455,4.7
150,1685,4.1
83,1275,4.7
45,1292,4.0
246,1058,4.8
74,1544,3.5
189,1444,4.2
139,1005,4.0
61,1569,4.8
38,1169,3.8
66,1494,4.7
33,1492,4.1
43,1020,4.4
159,1246,4.8
112,1167,5.0
35,1622,4.5
37,1375,3.6
175,1639,3.6
239,1320,3.6
100,1111,3.2
23,1531,3.1
164,1329,4.2
168,1373,4.6
231,1490,3.1
218,1317,4.1
89,1051,3.7
209,1109,4.8
15,1190,3.3
165,1277,4.1
237,1121,4.9
132,1234,3.7
150,1504,4.5
209,1265,4.8
22,1064,3.4
209,1418,5.0
206,1344,4.6
78,1101,3.3
145,1482,3.6
72,1334,4.2
98,1305,4.8
90,1258,3.4
109,1071,4.5
94,1251,3.5
214,1264,4.6
80,1459,4.4
94,1074,4.0
80,1142,4.3
38,1641,4.8
246,1665,3.8
152,1406,4.5
228,1642,3.3
227,1305,4.4
134,1034,4.5
196,1335,3.9
210,1294,4.6
134,1518,4.1
26,1263,4.9
101,1548,3.2
219,1422,3.3
169,1465,4.7
75,1253,4.7
38,1261,3.9
208,1092,4.9
83,1327,4.4
171,1054,5.0
181,1413,4.1
143,1341,3.4
218,1365,3.9
56,1123,5.0
105,1621,3.7
184,1169,4.9
31,1055,4.6
211,1275,3.9
185,1583,4.1
179,1577,4.2
152,1021,4.3
58,1472,3.2
73,1293,4.9
215,1561,4.2
132,1096,4.9
10,1422,4.3
191,1166,3.9
73,1114,4.1
211,1457,4.7
15,1476,3.7
243,1236,4.9
98,1011,3.9
234,1456,4.9
63,1184,4.8
19,1613,4.5
113,1408,3.9
63,1244,4.2
116,1027,4.7
184,1267,4.1
21,1039,4.5
162,1036,4.6
243,1505,4.0
145,1474,4.1
146,1092,3.4
81,1635,3.5
66,1084,4.8
179,1634,4.7
65,1679,3.0
43,1098,4.7
57,1116,3.1
138,1485,3.9
37,1318,3.1
176,1493,4.9
120,1665,4.9
69,1307,4.2
56,1173,3.8
119,1672,4.0
204,1330,4.5
164,1610,3.4
159,1415,3.9
55,1642,4.5
38,1465,3.8
243,1276,3.1
201,1432,4.0
236,1226,4.5
218,1546,5.0
15,1514,3.1
144,1257,4.1
77,1339,3.9
217,1622,3.5
222,1622,4.3
53,1013,3.3
184,1601,3.6
7,1563,4.6
185,1645,3.9
55,1595,5.0
52,1348,3.8
4,1478,3.9
43,1660,3.6
40,1181,3.5
230,1035,4.8
121,1158,4.5
30,1025,3.7
138,1587,4.4
222,1660,4.9
103,1273,3.1
7,1127,3.5
164,1042,3.4
163,1112,4.7
216,1282,3.4
167,1454,3.6
164,1018,4.1
109,1663,4.2
20,1266,4.6
49,1529,3.8
96,1276,4.1
59,1265,4.9
231,1202,3.6
177,1197,3.5
90,1314,4.4
26,1135,4.5
36,1468,3.8
171,1609,3.4
126,1533,4.6
227,1203,4.3
43,1050,4.8
99,1216,4.7
204,1598,3.4
33,1059,4.7
100,1170,3.4
206,1028,4.7
97,1242,4.5
238,1218,4.1
173,1174,4.3
45,1675,3.2
88,1381,3.1
143,1650,3.7
95,1070,4.6
17,1622,3.9
140,1628,3.4
22,1259,4.7
151,1293,3.5
90,1305,4.6
78,1641,3.9
140,1496,3.9
114,1340,3.5
68,1179,4.8
110,1570,3.2
179,1511,3.3
125,1035,4.3
141,1126,4.7
57,1251,3.2
55,1172,4.5
82,1049,4.5
107,1458,4.2
156,1299,4.0
102,1208,3.6
233,1211,3.7
172,1005,4.3
147,1284,3.1
174,1112,4.2
111,1533,3.6
107,1397,3.9
102,1474,4.1
238,1628,4.8
3,1013,4.2
211,1313,3.5
148,1166,3.2
25,1276,4.3
75,1487,4.1
184,1201,4.3
209,1181,3.9
61,1471,4.7
123,1022,4.8
241,1339,3.1
55,1256,4.5
163,1300,3.1
206,1177,3.9
187,1109,3.9
39,1400,4.4
185,1368,3.7
83,1639,4.6
195,1168,3.7
34,1496,3.7
250,1142,3.4
113,1125,4.4
169,1671,3.2
150,1526,3.7
230,1441,3.5
248,1509,3.5
27,1059,3.1
149,1207,3.4
169,1258,3.9
31,1005,4.0
155,1156,3.5
165,1629,4.3
194,1044,3.7
182,1339,3.7
239,1463,4.6
137,1328,4.1
83,1135,4.9
170,1452,3.7
164,1073,4.7
10,1588,4.5
187,1283,4.8
40,1328,4.9
54,1469,3.0
237,1023,3.2
167,1216,4.3
135,1202,3.8
4,1576,4.6
143,1207,3.0
204,1150,4.6
176,1454,3.3
6,1662,3.6
73,1585,4.9
163,1293,3.1
200,1650,3.7
199,1029,3.2
196,1262,4.7
58,1330,4.4
77,1522,4.6
19,1360,4.1
62,1547,3.7
71,1393,3.0
138,1548,3.6
25,1280,4.0
172,1586,4.3
250,1122,3.5
227,1208,3.3
127,1319,3.4
58,1458,3.7
153,1021,3.3
221,1020,3.3
120,1221,3.1
204,1103,4.7
243,1151,3.4
111,1651,4.6
168,1556,3.9
76,1354,4.3
244,1008,3.2
70,1434,4.2
138,1500,3.6
66,1668,3.2
120,1215,4.8
237,1484,4.2
153,1556,3.5
199,1165,3.8
232,1598,3.7
87,1441,4.4
240,1197,4.2
139,1344,3.0
122,1091,3.4
164,1588,4.0
49,1067,3.9
48,1572,4.0
115,1660,4.4
87,1570,4.4
235,1471,3.7
7,1038,4.8
219,1151,3.1
77,1649,4.2
179,1351,4.9
145,1461,4.1
160,1035,3.9
154,1174,3.3
121,1477,4.6
124,1677,3.7
150,1229,4.4
141,1578,3.4
125,1354,3.1
12,1280,3.6
71,1373,3.6
1,1343,4.7
161,1156,4.7
244,1332,4.1
119,1327,3.0
142,1239,3.5
111,1190,4.3
64,1201,3.2
43,1607,4.4
248,1054,3.0
186,1531,4.4
41,1517,4.7
209,1172,3.9
196,1651,4.7
244,1669,4.6
115,1496,4.3
39,1120,3.9
1,1012,3.5
41,1191,4.7
173,1419,4.3
88,1181,4.6
226,1497,4.1
98,1112,3.3
88,1111,5.0
79,1041,3.4
209,1253,4.8
141,1312,3.4
71,1022,3.7
137,1543,3.9
236,1059,4.8
191,1418,4.8
99,1323,4.6
151,1460,3.8
182,1232,3.0
175,1431,4.4
167,1265,3.8
87,1188,4.5
154,1501,4.6
1,1492,3.9
142,1012,4.5
224,1378,4.7
243,1144,4.9
112,1368,4.2
74,1399,4.6
65,1562,4.0
69,1396,3.1
67,1682,3.3
177,1170,3.3
50,1135,3.3
58,1153,3.0
53,1446,4.7
91,1022,4.1
115,1499,3.8
118,1372,3.8
57,1563,3.9
86,1681,3.1
18,1524,3.5
16,1011,4.7
130,1643,4.5
239,1615,4.1
13,1675,4.0
173,1283,3.5
80,1200,3.9
200,1435,4.2
43,1237,4.4
200,1067,3.3
54,1491,4.6
202,1400,3.7
247,1445,4.0
225,1072,4.2
159,1184,4.0
204,1383,4.1
137,1215,3.2
229,1374,3.9
73,1245,3.6
48,1413,3.2
18,1199,3.4
222,1531,4.2
224,1665,3.4
232,1643,3.4
215,1439,4.1
11,1127,4.8
190,1533,4.6
84,1214,4.8
19,1183,4.2
100,1430,3.8
116,1296,4.5
90,1121,3.5
74,1342,3.2
24,1487,3.7
13,1327,3.6
125,1292,4.4
116,1182,4.1
174,1571,3.3
181,1602,4.8
226,1157,4.2
157,1061,3.9
164,1365,4.9
71,1182,3.2
243,1208,4.6
222,1027,3.7
126,1061,4.4
145,1407,4.9
176,1440,4.0
205,1682,3.0
248,1364,3.1
152,1131,3.7
182,1028,4.6
119,1576,3.6
223,1621,3.7
250,1610,4.6
91,1339,3.2
242,1653,4.7
85,1535,3.5
108,1044,3.1
247,1605,3.2
127,1010,4.9
121,1005,3.9
129,1169,3.5
207,1219,4.0
195,1514,4.4
6,1533,3.6
78,1148,4.5
183,1195,3.5
38,1127,3.2
161,1087,4.1
116,1326,3.3
102,1646,4.9
8,1013,3.0
218,1222,4.5
207,1287,3.6
78,1324,4.7
112,1249,3.1
148,1350,4.9
55,1342,3.2
48,1325,4.6
211,1235,4.0
184,1208,3.9
225,1382,3.6
228,1418,4.7
88,1559,3.4
10,1617,4.4
52,1133,3.9
178,1433,5.0
34,1124,4.2
164,1680,3.2
239,1075,3.8
61,1216,3.1
228,1471,3.6
144,1512,3.7
79,1268,4.7
18,1334,4.7
71,1300,3.0
175,1062,4.1
86,1578,3.4
32,1442,3.6
43,1660,3.0
83,1206,4.5
168,1638,4.9
248,1250,3.4
193,1540,3.7
163,1415,3.4
69,1093,4.9
50,1447,3.0
12,1263,4.2
204,1013,4.7
85,1657,3.4
123,1225,4.2
58,1525,3.1
83,1258,4.6
191,1616,3.5
201,1607,5.0
235,1038,4.8
177,1275,4.5
112,1033,4.0
128,1265,4.5
36,1468,3.3
234,1292,3.6
54,1264,3.1
47,1143,4.3
249,1170,4.6
115,1283,4.9
160,1071,4.4
227,1150,4.5
223,1140,4.8
124,1504,4.9
181,1016,4.0
247,1507,3.2
160,1012,3.9
190,1675,4.1
165,1367,4.3
96,1310,5.0
107,1266,4.8
120,1457,3.8
101,1487,3.2
103,1219,3.4
166,1303,3.3
158,1255,3.7
186,1462,4.8
32,1269,3.9
237,1149,4.1
66,1150,3.4
179,1484,4.0
11,1131,4.7
187,1657,4.5
148,1475,3.2
37,1057,4.7
201,1149,3.5
102,1145,4.3
49,1183,3.3
19,1527,4.3
183,1586,3.1
168,1587,4.2
7,1434,4.3
133,1132,3.5
239,1685,4.9
42,1270,3.1
88,1418,4.8
176,1068,3.8
233,1361,4.4
135,1535,4.3
11,1278,3.3
201,1174,3.6
177,1001,4.1
158,1314,4.7
41,1583,4.9
3,1437,3.0
214,1634,3.7
40,1256,4.3
51,1298,4.1
212,1394,4.9
32,1465,3.0
48,1688,3.9
71,1142,4.3
199,1294,3.4
148,1169,4.5
89,1625,3.2
109,1065,3.9
35,1048,4.4
108,1373,3.5
152,1248,3.1
40,1242,4.9
205,1530,4.8
52,1434,4.9
112,1540,5.0
39,1287,3.4
68,1398,3.3
189,1479,3.1
76,1047,4.8
209,1609,4.5
65,1161,4.3
62,1371,4.9
209,1162,4.2
2,1574,3.3
134,1550,3.4
236,1009,3.3
122,1022,3.6
75,1388,3.8
245,1354,4.6
171,1015,3.4
210,1077,4.5
40,1198,4.0
89,1338,5.0
167,1106,4.6
28,1452,4.9
238,1657,3.7
80,1546,3.2
63,1435,4.0
192,1249,3.2
140,1599,4.0
41,1611,3.5
244,1030,4.0
29,1371,4.9
23,1688,3.6
213,1355,5.0
80,1343,3.5
245,1231,3.4
51,1461,4.1
112,1267,4.7
105,1655,4.5
45,1268,4.4
90,1621,3.6
229,1130,3.0
150,1479,3.3
243,1228,3.7
138,1564,4.9
135,1684,4.8
201,1012,3.4
89,1009,4.5
238,1389,4.2
15,1037,3.1
77,1140,3.7
106,1423,4.0
174,1545,4.3
90,1193,3.6
213,1295,4.9
87,1592,3.9
61,1305,3.5
108,1473,3.6
220,1456,4.5
61,1006,4.3
51,1287,4.5
166,1498,3.6
12,1066,3.7
216,1298,3.8
77,1098,3.4
232,1326,4.4
112,1038,3.7
66,1408,3.7
182,1137,3.5
167,1257,3.9
204,1568,4.5
167,1040,4.7
115,1563,4.6
206,1103,4.2
30,1276,3.6
105,1311,4.5
242,1475,3.1
235,1004,4.6
176,1269,4.6
211,1480,4.3
31,1408,3.2
235,1511,5.0
242,1286,4.5
235,1568,4.5
153,1556,3.1
196,1505,3.8
242,1259,3.2
179,1083,3.7
13,1530,4.1
228,1019,4.8
191,1073,3.6
128,1483,4.2
170,1300,3.3
182,1129,3.7
101,1209,4.9
67,1451,4.5
80,1440,4.1
218,1578,3.5
232,1278,3.8
184,1225,3.3
103,1574,3.7
19,1354,3.3
174,1211,4.6
143,1450,3.2
32,1678,3.4
177,1153,4.4
149,1135,4.8
65,1024,4.9
198,1066,4.7
27,1113,3.4
151,1186,3.6
47,1043,4.7
223,1482,4.8
12,1295,4.3
85,1279,3.6
244,1038,3.4
66,1284,4.7
133,1114,3.4
137,1629,4.3
148,1044,4.9
110,1332,4.4
82,1422,3.5
125,1257,3.6
63,1488,3.2
214,1486,4.4
72,1228,4.0
98,1076,3.4
73,1037,3.5
71,1640,3.0
30,1133,5.0
125,1570,4.7
210,1549,3.8
219,1257,4.9
16,1351,4.4
213,1341,4.5
133,1496,4.4
247,1382,4.5
157,1176,3.3
47,1395,4.1
101,1117,4.7
107,1631,3.0
126,1421,3.2
22,1038,3.5
206,1393,3.6
185,1663,3.4
83,1260,4.2
163,1589,3.6
216,1032,3.3
234,1678,4.8
60,1427,4.4
198,1435,3.5
188,1159,3.7
58,1366,4.5
3,1215,4.6
162,1260,3.4
45,1314,4.9
50,1043,4.6
2,1277,4.7
15,1649,3.3
165,1230,3.3
143,1477,3.6
188,1348,3.1
96,1192,3.2
85,1516,3.3
192,1469,4.4
209,1502,3.1
226,1048,3.2
224,1543,4.9
242,1551,3.2
111,1502,4.1
180,1335,4.3
23,1521,4.9
99,1413,4.8
37,1165,3.9
107,1107,4.9
41,1018,3.9
229,1569,4.3
57,1186,3.5
97,1139,4.3
25,1257,4.1
110,1385,4.2
37,1179,4.4
40,1236,3.3
85,1027,3.6
46,1145,4.5
188,1023,3.3
240,1081,3.7
102,1602,4.3
232,1167,4.9
98,1535,3.2
19,1059,4.0
91,1351,3.2
137,1469,3.8
69,1264,3.4
5,1335,4.3
217,1306,4.5
154,1527,3.5
147,1396,4.4
158,1643,3.9
228,1457,3.6
48,1168,4.0
112,1507,3.8
144,1649,3.5
199,1338,4.5
18,1640,4.6
184,1070,4.6
149,1470,3.8
31,1477,3.3
129,1335,4.7
131,1686,3.7
223,1611,4.5
25,1133,4.6
245,1040,4.5
8,1326,3.8
193,1339,4.9
62,1536,4.3
135,1367,4.2
7,1106,4.4
136,1089,3.1
19,1529,3.8
145,1388,4.8
139,1229,3.3
111,1260,3.8
233,1155,3.8
177,1378,3.7
11,1294,4.1
230,1269,5.0
41,1451,3.5
190,1214,4.4
114,1026,4.5
180,1153,4.2
194,1597,3.2
196,1634,4.1
242,1266,4.9
92,1626,3.7
225,1263,4.3
75,1012,4.9
67,1076,4.6
168,1181,4.4
5,1419,4.9
116,1170,3.3
213,1140,4.5
150,1682,3.8
118,1391,3.7
165,1076,4.0
11,1686,3.1
44,1194,3.6
214,1373,3.3
233,1265,3.3
181,1425,3.7
77,1660,4.6
118,1499,3.4
116,1065,4.1
189,1338,4.5
67,1315,3.5
13,1276,4.8
92,1501,4.7
246,1620,3.5
11,1416,5.0
139,1348,4.3
85,1538,3.6
244,1532,4.4
85,1597,4.3
135,1073,4.2
17,1138,4.4
48,1079,3.5
142,1097,5.0
191,1255,4.7
192,1355,4.5
97,1342,3.1
75,1116,4.2
205,1479,4.4
193,1416,4.7
162,1620,4.9
137,1536,4.8
77,1183,3.8
128,1537,4.8
37,1559,3.0
30,1028,3.7
169,1241,3.2
173,1059,4.8
229,1286,4.9
47,1477,3.5
135,1235,3.7
142,1020,5.0
48,1579,4.1
134,1124,4.0
34,1658,4.0
208,1192,4.4
243,1491,4.9
101,1632,3.7
228,1149,3.3
46,1509,3.4
187,1036,3.0
70,1015,4.1
136,1628,4.9
24,1444,4.4
67,1368,5.0
4,1215,4.8
224,1401,4.0
1,1209,4.0
34,1673,4.3
109,1349,3.2
9,1584,4.2
63,1164,3.9
204,1156,4.3
10,1682,4.1
138,1672,3.6
178,1557,4.2
44,1159,3.7
118,1248,3.4
176,1229,4.4
215,1678,3.6
6,1370,4.8
216,1123,3.4
121,1456,4.2
152,1124,4.1
213,1687,3.4
248,1373,3.9
234,1387,4.4
95,1616,3.6
111,1058,3.2
186,1299,4.2
105,1350,3.4
64,1061,4.4
222,1225,4.7
184,1354,3.2
226,1573,3.9
210,1613,3.9
140,1054,4.3
163,1296,3.7
71,1542,3.8
233,1539,3.0
104,1272,3.2
89,1471,4.1
6,1543,3.4
193,1033,3.3
110,1675,3.6
208,1362,3.3
188,1302,3.1
112,1032,3.6
196,1142,3.3
157,1188,4.6
166,1214,3.1
239,1638,4.5
220,1308,3.8
150,1416,4.4
127,1039,3.1
136,1141,4.8
63,1307,4.5
224,1528,3.3
225,1159,3.4
141,1470,4.3
155,1445,4.8
146,1543,3.9
18,1382,4.0
77,1209,3.5
214,1394,3.8
190,1661,3.6
142,1678,3.7
139,1241,3.0
103,1664,3.1
242,1305,4.4
117,1143,4.4
214,1231,3.7
228,1480,4.8
17,1050,3.5
179,1358,3.8
224,1570,4.5
14,1008,4.5
234,1364,4.7
57,1687,3.1
93,1322,3.4
134,1391,4.3
114,1314,3.7
185,1585,3.1
132,1379,4.2
139,1277,3.8
109,1512,3.7
232,1377,3.5
202,1315,3.0
119,1427,3.4
92,1008,3.9
11,1647,3.6
99,1153,4.7
207,1519,3.3
8,1077,4.8
212,1482,3.8
114,1438,3.6
187,1484,3.6
149,1190,3.7
65,1025,4.0
93,1439,3.7
152,1115,4.3
158,1045,3.9
104,1451,4.3
99,1656,4.2
225,1008,3.5
84,1439,4.6
185,1565,4.6
208,1520,5.0
73,1662,3.4
223,1086,4.7
145,1148,4.7
59,1663,4.3
31,1477,4.0
64,1520,4.9
48,1350,4.9
23,1674,4.3
198,1657,3.7
158,1570,4.6
55,1142,3.2
7,1186,3.6
248,1358,5.0
112,1659,4.6
232,1638,4.9
106,1044,4.2
238,1275,3.8
203,1159,5.0
98,1483,3.6
12,1113,4.5
60,1241,4.1
244,1341,3.5
52,1235,3.0
237,1651,3.8
239,1223,4.1
155,1381,3.4
250,1017,3.8
140,1594,4.2
141,1207,4.4
72,1537,3.1
208,1158,4.3
190,1226,3.1
125,1110,3.1
157,1209,3.3
163,1128,4.3
60,1411,3.1
157,1344,3.0
31,1588,3.2
77,1254,4.9
76,1604,4.8
243,1662,3.2
61,1494,3.6
2,1481,4.9
161,1445,3.2
200,1472,3.2
190,1373,3.2
233,1684,5.0
121,1370,4.5
59,1608,3.4
40,1374,3.1
245,1236,4.9
177,1456,3.9
233,1073,4.2
32,1229,3.6
38,1111,4.5
92,1178,3.4
207,1195,4.6
215,1294,3.5
88,1014,3.2
141,1033,4.0
85,1556,4.6
182,1641,3.8
76,1310,3.1
128,1512,4.1
13,1480,4.4
39,1207,4.5
23,1396,3.8
242,1536,3.2
110,1298,4.2
107,1292,3.7
92,1449,4.9
142,1520,4.0
145,1392,3.9
24,1105,3.6
245,1549,3.7
186,1370,4.0
191,1549,3.6
34,1315,4.8
179,1251,3.9
112,1295,3.6
214,1573,3.3
138,1438,4.3
118,1157,3.1
200,1130,3.9
149,1590,4.1
165,1637,3.7
7,1581,4.5
90,1672,4.4
13,1060,4.9
80,1682,4.0
30,1558,4.1
159,1360,3.5
133,1031,3.8
160,1095,3.1
16,1154,4.4
239,1131,3.6
201,1604,4.1
150,1671,3.5
192,1376,4.2
247,1127,3.9
172,1465,4.0
40,1186,4.9
237,1135,4.4
37,1317,3.5
78,1288,4.0
16,1656,3.9
43,1591,4.6
212,1537,4.7
63,1669,3.6
236,1106,4.6
15,1444,3.4
248,1615,4.5
172,1493,3.5
218,1068,3.6
137,1476,4.7
65,1392,3.8
227,1040,5.0
44,1234,3.3
20,1575,3.9
237,1669,4.5
119,1079,3.0
198,1402,3.3
234,1156,3.0
202,1267,5.0
112,1028,4.5
123,1358,3.7
161,1576,3.3
80,1348,3.2
100,1002,4.1
6,1054,5.0
83,1196,4.3
31,1332,3.7
66,1278,4.0
18,1335,5.0
234,1271,4.0
28,1551,4.9
68,1407,3.0
193,1478,4.4
239,1242,4.3
234,1022,4.4
114,1681,4.1
208,1264,3.1
173,1092,3.3
58,1519,4.8
175,1630,3.5
194,1134,5.0
180,1632,4.4
164,1266,3.9
129,1350,4.8
39,1573,4.6
215,1686,3.9
218,1554,3.1
203,1455,4.7
250,1200,4.5
106,1670,4.6
1,1027,4.5
75,1560,3.6
88,1029,4.7
202,1545,3.0
142,1435,3.5
206,1505,3.1
199,1673,3.2
151,1592,4.1
171,1325,3.1
150,1585,3.4
60,1351,3.5
228,1095,4.3
155,1660,3.9
184,1408,3.9
130,1407,4.5
167,1094,3.9
179,1620,3.7
110,1435,4.9
19,1057,3.0
62,1568,3.6
71,1535,4.2
204,1066,4.6
195,1218,4.6
191,1569,3.1
111,1654,4.4
133,1368,4.4
72,1306,3.4
78,1526,3.2
189,1129,4.5
100,1330,3.5
71,1108,3.0
7,1180,3.4
50,1323,3.1
46,1402,3.5
224,1188,3.7
72,1254,3.5
250,1231,4.8
76,1437,3.5
74,1012,3.9
142,1440,4.9
73,1420,4.8
102,1382,3.6
94,1427,3.7
69,1092,4.2
65,1439,4.8
193,1127,3.0
185,1125,3.8
62,1491,4.7
20,1090,3.8
241,1120,4.4
203,1416,4.4
154,1333,3.4
44,1260,3.9
195,1500,4.1
198,1228,4.4
62,1399,4.6
107,1631,4.5
125,1321,3.1
45,1105,4.3
11,1189,4.0
200,1248,4.1
221,1139,3.7
202,1025,4.4
162,1690,4.3
88,1608,4.2
46,1214,4.7
112,1507,3.2
81,1011,3.6
32,1437,4.0
203,1487,4.9
98,1136,3.1
216,1473,3.7
247,1302,4.9
5,1287,4.8
191,1667,4.7
29,1280,3.6
48,1630,4.7
240,1635,4.0
250,1666,4.2
226,1057,3.5
16,1517,4.4
153,1085,3.7
229,1374,3.7
72,1156,4.3
29,1472,3.5
180,1551,3.4
46,1026,3.7
153,1313,4.6
234,1357,3.4
23,1471,4.6
162,1134,4.4
195,1374,4.4
94,1397,3.9
114,1377,4.5
245,1568,3.0
34,1405,3.6
160,1456,4.4
117,1469,5.0
29,1576,3.0
9,1508,4.0
194,1514,4.8
185,1619,4.7
39,1497,3.0
135,1304,4.1
110,1641,3.0
69,1606,4.6
136,1126,3.6
96,1373,4.5
119,1340,4.9
118,1646,5.0
18,1663,4.8
102,1324,3.4
110,1516,3.4
82,1052,4.3
177,1131,4.1
105,1655,3.0
237,1224,3.8
16,1102,4.8
21,1232,4.8
138,1189,3.4
106,1647,3.8
132,1281,4.1
44,1673,4.7
123,1365,4.1
136,1208,4.9
111,1622,4.6
117,1446,4.9
126,1594,4.5
183,1049,4.8
19,1506,4.7
239,1275,3.5
64,1585,3.5
40,1240,4.7
232,1479,3.2
51,1183,3.8
137,1688,4.6
158,1349,4.6
56,1232,3.3
